feature,contrast,t.score,p.value,FDR,logFC,Rank
HILIC_185.061537977015_192.822093960003,RT_vs_Ice,-0.3080973699334218,0.7593177823728373,0.9976445116039421,-0.48970162986045074,671
HILIC_185.070458714018_181.173823559458,RT_vs_Ice,0.8444851310436912,0.40251404224990517,0.9969365741869346,0.58183929306198,672
HILIC_185.08085416135_31.9886593870988,RT_vs_Ice,-1.8594842482758294,0.0689846123341921,0.9728307619644055,-2.542982680406457,673
HILIC_185.11718392341_28.2128537885414,RT_vs_Ice,-0.1054827775746967,0.9164245573152638,0.9999999999999998,-0.036042101628455114,674
C18_185.11826534488_26.5034222459403,RT_vs_Ice,0.022194220114905083,0.9823834115057176,0.9999999999999998,0.004099949967765544,675
HILIC_185.153690634991_282.966628852219,RT_vs_Ice,0.3953931415111292,0.6942736832310745,0.9969365741869346,0.10254215313570735,676
C18_185.154721324844_146.328708943659,RT_vs_Ice,0.5457666910727563,0.5877093325767695,0.9969365741869346,0.1557378148184477,677
HILIC_186.018671118074_252.93816246291,RT_vs_Ice,-1.0630913888595694,0.2929661195363276,0.9969365741869346,-0.25433998385253404,678
HILIC_186.052552093003_93.2652489242829,RT_vs_Ice,-0.9342737933951256,0.3547566914667365,0.9969365741869346,-1.0466544463559921,679
HILIC_186.076094870355_150.976606083337,RT_vs_Ice,0.534232579264602,0.5956029656506407,0.9969365741869346,0.5547238971255055,680
C18_186.077183959705_290.00375182319,RT_vs_Ice,-0.3871878521891545,0.7002984020753383,0.9969365741869346,-0.12221089785119553,681
HILIC_186.087050582763_89.4416196255979,RT_vs_Ice,1.1053686817263593,0.2744126953035307,0.9969365741869346,0.7853431506693127,682
C18_187.00706436005_26.4481232817616,RT_vs_Ice,-0.5352391648647306,0.5949121035340021,0.9969365741869346,-0.3505095747506683,683
C18_187.02427925802_21.98073821552,RT_vs_Ice,-1.1205470281582368,0.2679578510571199,0.9969365741869346,-0.6889030508811154,684
HILIC_187.030407501225_81.2255110213197,RT_vs_Ice,-0.7658005287137419,0.4474784433429717,0.9969365741869346,-0.43727640911888827,685
C18_187.0376432376_24.4581878949127,RT_vs_Ice,-0.6794336627414895,0.5000690719054371,0.9969365741869346,-0.5467093169970131,686
C18_187.041860650684_25.0189304453319,RT_vs_Ice,1.643510925788873,0.10669716574898769,0.9728307619644055,1.5156567847364655,687
C18_187.06115282462_21.2820776682902,RT_vs_Ice,-0.04787739562706677,0.9620091039540701,0.9999999999999998,-0.013813281632810214,688
HILIC_187.071333498129_85.6704050945213,RT_vs_Ice,1.3411571166538137,0.1860702191473073,0.9911398709670876,0.8785596872960568,689
HILIC_187.118985669558_96.8533064039381,RT_vs_Ice,-1.112016227796768,0.27157235853126216,0.9969365741869346,-0.47050641342469735,690
C18_188.020816705636_31.9923506797039,RT_vs_Ice,-0.22470538697017203,0.8231454819638555,0.9999999999999998,-0.1480064613370354,691
HILIC_188.055201689115_84.0911779895801,RT_vs_Ice,0.6253299572356071,0.5346641611945167,0.9969365741869346,1.0544986158837828,692
HILIC_188.070493669578_48.8611703776575,RT_vs_Ice,0.28164153664771585,0.7794077047150829,0.9999999999999998,0.06623353135669081,693
HILIC_188.091823782257_282.433116475281,RT_vs_Ice,2.493706617158527,0.016075866875049753,0.9033938233044264,0.7541436300675551,694
HILIC_188.102918007567_83.7897213635005,RT_vs_Ice,-0.40466915249875385,0.687486710776259,0.9969365741869346,-0.4980305274672997,695
HILIC_188.128128757321_56.0595617912653,RT_vs_Ice,0.9887975839099031,0.32763328848104534,0.9969365741869346,0.2870684613078491,696
HILIC_188.175780926347_80.1516983197718,RT_vs_Ice,-1.4961016772738807,0.1410584443965618,0.9728307619644055,-1.3696808950014625,697
C18_188.986331495197_26.2665966255282,RT_vs_Ice,1.2094657335749068,0.23230311818582294,0.9969365741869346,1.258435217048903,698
C18_189.003330921469_84.7385890995718,RT_vs_Ice,0.11232561443246059,0.9110254015459545,0.9999999999999998,0.09366856564433294,699
C18_189.040502943523_22.6155807313631,RT_vs_Ice,-0.5874538876489535,0.5596038275586692,0.9969365741869346,-0.10258381704982301,700
HILIC_189.052359246687_68.6029434582319,RT_vs_Ice,-0.4391847884833803,0.6624636800792973,0.9969365741869346,-0.645091342334081,701
C18_189.059767530662_21.6776328832769,RT_vs_Ice,-0.3609455382503793,0.719695984642242,0.9976445116039421,-0.600102660709931,702
C18_189.076897361071_129.327268651957,RT_vs_Ice,-1.9260851499962974,0.059921724153765905,0.9728307619644055,-0.756585291873061,703
HILIC_189.086910549588_84.8724537467629,RT_vs_Ice,1.63319894162482,0.10885505533610289,0.9728307619644055,0.977700494043423,704
C18_189.113200393104_291.830146366939,RT_vs_Ice,-0.5746673614780553,0.5681527251971066,0.9969365741869346,-0.16576322649379452,705
HILIC_189.123339446935_77.4018586428072,RT_vs_Ice,-0.2238494287675355,0.8238077449335788,0.9999999999999998,-0.17011067482728628,706
HILIC_189.134607893245_94.0336800202015,RT_vs_Ice,-0.5764790921938346,0.5669375190932555,0.9969365741869346,-0.16201352847519673,707
HILIC_189.159744130863_138.988586698328,RT_vs_Ice,0.8705825384119453,0.38823902642856967,0.9969365741869346,0.23059191735136875,708
C18_190.035705935148_19.542251148154,RT_vs_Ice,-1.8817366181395478,0.06583517998285497,0.9728307619644055,-1.1588067598563387,709
HILIC_190.049947610334_219.317783368853,RT_vs_Ice,-0.6788115923883734,0.5004597666951707,0.9969365741869346,-0.49556742834255535,710
C18_190.051013314989_291.459777218278,RT_vs_Ice,-0.21317343747235565,0.8320785792488203,0.9999999999999998,-0.08936451759701246,711
HILIC_190.107448972038_87.223122385825,RT_vs_Ice,0.9387101142608566,0.35249660300062635,0.9969365741869346,0.4740564132825939,712
HILIC_190.118554906629_83.0201127132589,RT_vs_Ice,0.3433868087413182,0.7327805507728673,0.9976445116039421,0.09640482317256865,713
C18_191.019738008289_23.8105768328583,RT_vs_Ice,-0.6743230513605891,0.5032837596743274,0.9969365741869346,-0.2638530534932288,714
HILIC_191.029158376664_20.9324414109301,RT_vs_Ice,0.5751104617959467,0.5678554000284401,0.9969365741869346,0.21023101202195754,715
C18_191.035537421496_23.6781611413952,RT_vs_Ice,0.49261449410122293,0.6244912797047779,0.9969365741869346,0.24239319950567065,716
C18_191.05617926585_174.825343641092,RT_vs_Ice,-1.759073541435717,0.08482547780128916,0.9728307619644055,-0.613321040720673,717
HILIC_191.056172593714_80.6938996776104,RT_vs_Ice,0.14729065633151273,0.8835086607289433,0.9999999999999998,0.15769344142830233,718
HILIC_191.066189529869_87.1215408886629,RT_vs_Ice,-0.27218974421969205,0.7866229679152759,0.9999999999999998,-0.08750641909683671,719
HILIC_191.102585447548_82.7564572810515,RT_vs_Ice,-0.36939081818512753,0.7134324023327159,0.9976445116039421,-0.13039992357383548,720
HILIC_192.029471086279_78.6244024005196,RT_vs_Ice,-0.32469124179543685,0.7468007395706362,0.9976445116039421,-0.3914497784953031,721
HILIC_192.039674606201_51.637208709528,RT_vs_Ice,0.658411470123824,0.5133641437912941,0.9969365741869346,0.14047196146611907,722
HILIC_192.040246427412_78.5800559431363,RT_vs_Ice,0.6283633695227637,0.5326920718254959,0.9969365741869346,0.5110228512102448,723
HILIC_192.050234417859_92.9758018727119,RT_vs_Ice,-0.12907611063716987,0.8978272512814242,0.9999999999999998,-0.2059139241224093,724
HILIC_192.065424093231_50.4734462401781,RT_vs_Ice,-0.4616745051870613,0.6463635220226938,0.9969365741869346,-0.44415042322665765,725
HILIC_192.069537899562_86.6446124962864,RT_vs_Ice,0.588538673042753,0.5588815251413604,0.9969365741869346,0.6155057884955493,726
HILIC_192.105161304601_35.8268133364818,RT_vs_Ice,-1.3197074689426842,0.19308242589726202,0.9911398709670876,-1.4159118295786168,727
HILIC_192.13824900418_96.0414418103798,RT_vs_Ice,1.1861996977285445,0.2412791450373447,0.9969365741869346,0.7004111489289736,728
HILIC_192.13827536802_21.8148923374342,RT_vs_Ice,-1.4606475422437266,0.15051260827606222,0.9825128595798506,-0.17786358885620382,729
C18_193.035332504484_20.7984619906866,RT_vs_Ice,0.043328285196246964,0.9656164149585703,0.9999999999999998,0.025252464759021688,730
HILIC_193.035514996282_102.473357856915,RT_vs_Ice,0.18322135145487925,0.8553824694519987,0.9999999999999998,0.2267047223944141,731
HILIC_193.062606429417_185.176519975248,RT_vs_Ice,-1.022665959915018,0.31150220727464384,0.9969365741869346,-0.3798531867682984,732
HILIC_193.097113782324_37.5096643229706,RT_vs_Ice,-0.2332366082930501,0.8165519675724613,0.9999999999999998,-0.18912419957491494,733
C18_193.123366762192_178.212044851683,RT_vs_Ice,-1.9927742672960698,0.051886739645598715,0.9728307619644055,-0.9654517085289502,734
C18_194.045841572247_24.7401959927566,RT_vs_Ice,1.2570611746387734,0.2147069202751365,0.9969365741869346,0.9978505513594674,735
HILIC_194.048731663657_85.6608084040737,RT_vs_Ice,1.5671471331845406,0.12353398864632811,0.9728307619644055,1.9339405485120642,736
HILIC_194.081231148799_285.424683857515,RT_vs_Ice,-0.09166912343915856,0.927335703147579,0.9999999999999998,-0.0418479008592417,737
C18_194.905887648034_280.380916970574,RT_vs_Ice,-0.8910405426881026,0.37727389491574637,0.9969365741869346,-1.0343520811267715,738
C18_195.050957625235_24.3102826883418,RT_vs_Ice,-0.6077028623455543,0.5461985985209268,0.9969365741869346,-0.17718121774768733,739
C18_195.056231664349_24.3371574902479,RT_vs_Ice,-1.8645451615279989,0.06825733249569585,0.9728307619644055,-1.0609451159403402,740
C18_195.066235776441_292.80521671157,RT_vs_Ice,0.02506717699388637,0.9801034709658026,0.9999999999999998,0.008706941413706351,741
HILIC_195.087651333369_33.1677215170327,RT_vs_Ice,-2.157534150262321,0.03590810144736865,0.9728307619644055,-1.1035321239735076,742
HILIC_195.112818437727_36.3717216865608,RT_vs_Ice,-0.9869148827017235,0.32854611610199436,0.9969365741869346,-0.7619289585412838,743
HILIC_195.122072451086_143.920904689253,RT_vs_Ice,0.4657699244846204,0.6434496504032831,0.9969365741869346,0.5210224322262805,744
C18_195.139019332679_123.905726859975,RT_vs_Ice,0.42246113664856577,0.6745416524594949,0.9969365741869346,0.25743442647508913,745
C18_196.025134141601_285.1350574404,RT_vs_Ice,0.6091584632199645,0.5452413175587757,0.9969365741869346,0.11573302460834335,746
C18_196.036340757485_290.537207577142,RT_vs_Ice,-1.1597154277205612,0.2518000509701162,0.9969365741869346,-0.2674120306864403,747
HILIC_196.037908380008_78.3939984861612,RT_vs_Ice,-1.6364316775901702,0.1081747744633415,0.9728307619644055,-2.658246809396642,748
C18_196.072836785235_289.533348926452,RT_vs_Ice,-1.3987123956887009,0.16821438934959979,0.9911398709670876,-0.2826983984399678,749
C18_197.020334440832_290.435300763599,RT_vs_Ice,-0.47776105176691863,0.6349506007366341,0.9969365741869346,-0.1456712746503534,750
C18_197.045637026907_293.048532750665,RT_vs_Ice,1.3593000355611113,0.18029194792799516,0.9911398709670876,0.31894713347155457,751
C18_197.067595582395_31.599141517566,RT_vs_Ice,-0.15412076370859426,0.8781492956662307,0.9999999999999998,-0.08052140280905595,752
HILIC_197.080825022144_30.7861929774816,RT_vs_Ice,0.40332884412133074,0.6884657864208218,0.9969365741869346,0.21421858449376696,753
C18_197.081920344554_288.658804168082,RT_vs_Ice,-0.488526814626055,0.6273620456736836,0.9969365741869346,-0.17435094315209784,754
C18_197.081880013634_24.832112212173,RT_vs_Ice,-0.36821066944238057,0.7143064948718333,0.9976445116039421,-0.16972744045024624,755
HILIC_197.089711743542_81.2752946222688,RT_vs_Ice,1.6192886969360991,0.11182215719211118,0.9728307619644055,0.6340587708818255,756
HILIC_197.092135610389_283.716573153185,RT_vs_Ice,0.02972386634411653,0.9764083482640316,0.9999999999999998,0.009036164692860452,757
HILIC_197.092187855403_33.430080682287,RT_vs_Ice,-1.0669003961271502,0.29125976031075407,0.9969365741869346,-0.37204665846749707,758
HILIC_197.1536321728_285.081062549247,RT_vs_Ice,-0.36462603061901705,0.7169638705308405,0.9976445116039421,-0.10040616550171862,759
C18_197.15470571965_196.191210290011,RT_vs_Ice,-0.20979265090970736,0.8347017690265395,0.9999999999999998,-0.09665566081449063,760
HILIC_198.052610995238_93.95251695499,RT_vs_Ice,0.673555627159308,0.5037674565362047,0.9969365741869346,0.2653328882743184,761
HILIC_198.123725649357_88.2342985320617,RT_vs_Ice,0.34671128514975325,0.7302968967791424,0.9976445116039421,0.10051099747999773,762
HILIC_199.001160229872_177.61305475226,RT_vs_Ice,0.022925562599925963,0.981803012955534,0.9999999999999998,0.028359314099800626,763
C18_199.001332036074_20.2396261535975,RT_vs_Ice,1.1854144128026904,0.24158644096502788,0.9969365741869346,0.7503423250367692,764
C18_199.072428160151_289.232085117781,RT_vs_Ice,0.8933862502820178,0.3760293311523224,0.9969365741869346,0.6220304749020662,765
HILIC_199.096513549366_29.1406233571971,RT_vs_Ice,-0.10459307010823231,0.9171268546070774,0.9999999999999998,-0.04484725885756398,766
HILIC_199.107749098707_286.466992162657,RT_vs_Ice,0.7212190282707183,0.47421148789239964,0.9969365741869346,0.24999234883985738,767
C18_199.1703286047_163.561685750705,RT_vs_Ice,1.341517260261398,0.18595416118592,0.9911398709670876,0.3621626671841599,768
C18_200.054621409917_33.0761489635446,RT_vs_Ice,0.17617350972337123,0.8608857352674278,0.9999999999999998,0.084035298457754,769
C18_200.056452926839_285.164092712311,RT_vs_Ice,-0.7283818818327044,0.4698562131593659,0.9969365741869346,-0.19500846742950306,770
HILIC_200.102919529187_83.4641566726335,RT_vs_Ice,0.6275947327903233,0.5331914206416448,0.9969365741869346,0.545998830878286,771
HILIC_200.200914908323_236.982535495561,RT_vs_Ice,-0.7362866641723268,0.46507637840743055,0.9969365741869346,-0.3513195063995026,772
HILIC_200.96222094448_166.424041683697,RT_vs_Ice,-0.7716757109045732,0.44402244250816325,0.9969365741869346,-1.0342147510767128,773
C18_201.016972541415_25.0811102001109,RT_vs_Ice,2.130765313866752,0.038166321872037286,0.9728307619644055,3.933134873367761,774
HILIC_201.054598895782_28.5519090953159,RT_vs_Ice,-3.727063665680753e-16,0.9999999999999998,0.9999999999999998,-1.5098160716084865e-16,775
HILIC_201.065427633672_61.2090079138791,RT_vs_Ice,1.071853865623056,0.2890510271771447,0.9969365741869346,1.1190865197557105,776
HILIC_201.086980634313_82.1628459888143,RT_vs_Ice,1.3066535564304458,0.19744686199677744,0.9911398709670876,1.128815421791045,777
C18_201.113202269933_179.777853823482,RT_vs_Ice,-0.6334460319656344,0.5293962454801624,0.9969365741869346,-0.13444724429400817,778
HILIC_201.123387330039_91.9205171398011,RT_vs_Ice,0.5926194845579349,0.5561685124367497,0.9969365741869346,0.426357800847612,779
HILIC_201.123412241395_285.937528837491,RT_vs_Ice,0.9363852090770332,0.35367985457582574,0.9969365741869346,0.28330099505975515,780
C18_201.135720085798_86.4282122643919,RT_vs_Ice,-0.13239678066815228,0.8952141451434282,0.9999999999999998,-0.05178491112360478,781
HILIC_202.013618357802_252.030846215705,RT_vs_Ice,-0.28716492373289987,0.7752002965044178,0.9999999999999998,-0.16254398214832613,782
C18_202.015524503835_36.0171828183914,RT_vs_Ice,0.2645737339431587,0.792450647422243,0.9999999999999998,0.18137481569483532,783
HILIC_202.072508897163_60.689718639216,RT_vs_Ice,1.9734422258269597,0.05411441656808294,0.9728307619644055,1.4490413791868353,784
HILIC_203.034051398635_253.738611941453,RT_vs_Ice,-1.4328319580310456,0.1582728953654119,0.9911398709670876,-0.7293010087502463,785
HILIC_203.046855257141_242.243302927121,RT_vs_Ice,-0.1865058982280818,0.8528202080632803,0.9999999999999998,-0.223071990027727,786
HILIC_203.048448530295_35.2415555442547,RT_vs_Ice,-0.8264189085095406,0.4125836398306638,0.9969365741869346,-1.487872922491964,787
C18_203.056344610223_128.784472905941,RT_vs_Ice,0.8216117109361969,0.4152887522796569,0.9969365741869346,0.3967902471011572,788
C18_203.082584447049_29.4784517255448,RT_vs_Ice,0.5764042786653524,0.5669876743283584,0.9969365741869346,0.14163903969226463,789
C18_203.103754598059_26.4821946915232,RT_vs_Ice,-0.932788548820133,0.3555154538928933,0.9969365741869346,-0.5879754306306019,790
HILIC_203.139020487125_50.2169156380618,RT_vs_Ice,-0.38840270827775525,0.6994051577281111,0.9969365741869346,-0.15762887885233226,791
HILIC_203.223085440884_21.3858854570968,RT_vs_Ice,-0.7732558460861548,0.44309563575129507,0.9969365741869346,-0.6579577153206985,792
HILIC_204.028243587061_67.5286074061627,RT_vs_Ice,-0.03940256853300693,0.9687299790748777,0.9999999999999998,-0.042075951663837534,793
HILIC_204.086640495166_202.761588579117,RT_vs_Ice,-0.31892936663595095,0.7511394183842417,0.9976445116039421,-0.18191407477197233,794
HILIC_204.08669911121_295.787881860005,RT_vs_Ice,0.4061386231320058,0.6864139045467413,0.9969365741869346,0.08096000739589568,795
HILIC_204.097931269156_82.5734472254661,RT_vs_Ice,0.17207247216376023,0.8640912328566714,0.9999999999999998,0.196338571221514,796
HILIC_204.171185571131_48.1179602997519,RT_vs_Ice,-0.15706385552194177,0.8758417048807413,0.9999999999999998,-0.12431333543756874,797
HILIC_205.01096162371_202.149370256743,RT_vs_Ice,1.5468436266969179,0.12835359331245091,0.9728307619644055,1.1827882993439753,798
HILIC_205.022497888563_181.653142924234,RT_vs_Ice,-1.3229229353383454,0.192018667013816,0.9911398709670876,-0.42717144052171196,799
HILIC_205.034938081701_128.109774910656,RT_vs_Ice,-0.19307520981734405,0.8477003428408927,0.9999999999999998,-0.21113959275171712,800
C18_205.035296500194_21.5025606891722,RT_vs_Ice,-0.7146790090234187,0.47820795181889764,0.9969365741869346,-0.2587747943308897,801
HILIC_205.056481160472_73.2740433998323,RT_vs_Ice,-1.2869635549252265,0.20417021180635547,0.9919786918293934,-1.556540214829656,802
HILIC_205.068248797621_58.7735271902256,RT_vs_Ice,1.3556674132456252,0.18143775211756782,0.9911398709670876,0.6229436363444837,803
HILIC_205.08592407459_23.6115302653861,RT_vs_Ice,1.5393333886141267,0.13017409281265027,0.9728307619644055,0.3452900799693583,804
HILIC_205.09713097121_48.7649640808057,RT_vs_Ice,0.010259837059559124,0.9918557519590552,0.9999999999999998,0.002475569050674856,805
HILIC_205.108601652077_37.4828724079857,RT_vs_Ice,-0.9880456324168371,0.3279976684168876,0.9969365741869346,-0.6841865847641506,806
C18_205.134549464482_124.478825610338,RT_vs_Ice,1.305194699124052,0.19793920361722844,0.9911398709670876,0.419793748586748,807
HILIC_205.154663646763_140.378665041312,RT_vs_Ice,0.5183049610567028,0.606584613469968,0.9969365741869346,0.2026052693555938,808
HILIC_205.195119858019_26.1874148889574,RT_vs_Ice,-0.654224460169817,0.5160346235939388,0.9969365741869346,-0.21749846117143323,809
C18_206.010411607945_34.764011279425,RT_vs_Ice,0.30408462983874845,0.7623545929389949,0.9976445116039421,0.22433636727157485,810
HILIC_206.055381947335_228.141481262565,RT_vs_Ice,-1.2248404267682602,0.22650714624150292,0.9969365741869346,-1.5712868071989163,811
HILIC_206.066816719431_294.737426399251,RT_vs_Ice,-1.2260684591353344,0.22604882782140592,0.9969365741869346,-0.8148648216083204,812
HILIC_206.152211802543_119.507285379554,RT_vs_Ice,-0.11379585702700576,0.9098658899495091,0.9999999999999998,-0.1953062826402885,813
HILIC_207.005408346398_208.200753726886,RT_vs_Ice,-0.9915984056143895,0.3262784530621555,0.9969365741869346,-1.072942383868068,814
HILIC_207.014041505528_78.7386628057725,RT_vs_Ice,0.4544311467541938,0.651530831893489,0.9969365741869346,0.23160863986743388,815
HILIC_207.050686785685_107.737171609673,RT_vs_Ice,-1.4047777607754568,0.16641261632715262,0.9911398709670876,-1.6883073721796362,816
C18_207.051013843928_80.7849938003173,RT_vs_Ice,0.8804986280375371,0.382899390460827,0.9969365741869346,0.23515780686883136,817
HILIC_207.058675069248_269.474671795621,RT_vs_Ice,-0.04357040320384731,0.9654244035328744,0.9999999999999998,-0.059061296196083066,818
C18_207.102675272271_292.827745403926,RT_vs_Ice,1.330089697159413,0.1896637128858553,0.9911398709670876,0.5714013117732879,819
HILIC_207.138002149793_278.743824081265,RT_vs_Ice,0.16477633920873427,0.8697997865298807,0.9999999999999998,0.05502945768046384,820
HILIC_207.149161407725_35.4012075331349,RT_vs_Ice,1.3423439381721374,0.18568796902069137,0.9911398709670876,0.4202347169629539,821
HILIC_207.174361343914_25.2300122539173,RT_vs_Ice,0.7611279153309055,0.45023826988810933,0.9969365741869346,0.29152164900792865,822
HILIC_207.988378966902_70.1562157166039,RT_vs_Ice,1.2034770854723802,0.23458985383419786,0.9969365741869346,1.1328673012507195,823
C18_207.992140074274_289.626971416648,RT_vs_Ice,-1.8828770721888854,0.0656771135226181,0.9728307619644055,-1.774144407097162,824
C18_208.017904555316_20.8535585211361,RT_vs_Ice,0.7265658042270997,0.47095829320315985,0.9969365741869346,0.8531490343278588,825
HILIC_208.059518031254_221.751886171182,RT_vs_Ice,-0.8067117657081977,0.4237416450690611,0.9969365741869346,-1.2922269387600276,826
C18_208.08263043439_147.941690050136,RT_vs_Ice,0.426497755061366,0.6716182925220144,0.9969365741869346,0.23482468721787367,827
HILIC_208.094555644762_58.1483530916267,RT_vs_Ice,0.13008858724451935,0.8970303893921193,0.9999999999999998,0.13272801379993693,828
HILIC_208.890903021203_57.2656199746361,RT_vs_Ice,-0.6810642128269785,0.49904578800141575,0.9969365741869346,-0.4662044612476907,829
HILIC_208.991936346423_71.650301721726,RT_vs_Ice,0.01840657341362549,0.9853894613870304,0.9999999999999998,0.014086861355940405,830
HILIC_209.012282213987_79.8837171387226,RT_vs_Ice,-1.6418080604439411,0.10705107993922366,0.9728307619644055,-1.783646397589798,831
C18_209.022647609291_59.9881139083899,RT_vs_Ice,1.07342627317918,0.2883523355100343,0.9969365741869346,0.6997567668988192,832
HILIC_209.059194350209_199.876089233699,RT_vs_Ice,1.7422169175692315,0.08776192560448343,0.9728307619644055,1.7638473310910898,833
C18_209.081490498302_31.0941544951953,RT_vs_Ice,-0.003521391983355587,0.9972046785387711,0.9999999999999998,-0.002825739312354555,834
C18_209.118295631322_144.893955844648,RT_vs_Ice,0.0863073256869415,0.9315748024413385,0.9999999999999998,0.03015231698860283,835
HILIC_210.017179840956_81.4180414707928,RT_vs_Ice,-0.5145820929926448,0.6091648234667839,0.9969365741869346,-0.2615199719952436,836
C18_210.028559564881_21.143177912598,RT_vs_Ice,-0.8548877940439734,0.39678540630254633,0.9969365741869346,-0.7991719275949466,837
C18_210.033521502527_22.2233575001825,RT_vs_Ice,0.838640125292955,0.4057551433710661,0.9969365741869346,1.359523311582464,838
HILIC_210.112547215272_284.993237556177,RT_vs_Ice,-0.8484977051012379,0.4002983286314711,0.9969365741869346,-0.345215915232268,839
HILIC_211.039030333697_254.339570787046,RT_vs_Ice,0.5338205367702332,0.5958858765592944,0.9969365741869346,0.15093414533894786,840
HILIC_211.056387299463_166.990491044166,RT_vs_Ice,0.9809460380518878,0.33145133918647207,0.9969365741869346,0.41831379687266274,841
C18_211.061282574671_294.226491578676,RT_vs_Ice,1.5765318651105291,0.12135601227508785,0.9728307619644055,0.49057365045199725,842
C18_211.064304158936_289.287685045335,RT_vs_Ice,-0.5274522544196822,0.6002663864999791,0.9969365741869346,-0.07375776708168312,843
HILIC_211.096422243338_27.5344731242086,RT_vs_Ice,-0.7181897800554743,0.4760602398619941,0.9969365741869346,-0.2142254133105425,844
HILIC_211.105509496015_75.9830095384233,RT_vs_Ice,0.009558681176249835,0.992412310841402,0.9999999999999998,0.0028651746781898626,845
HILIC_211.107719255184_284.571940994512,RT_vs_Ice,0.12955958052607433,0.8974467267380886,0.9999999999999998,0.0792637611769732,846
HILIC_211.132819030151_28.9054712811137,RT_vs_Ice,0.14587854879862963,0.8846173905954247,0.9999999999999998,0.06096910741435587,847
C18_211.133965507994_163.846514999452,RT_vs_Ice,0.25149028533193657,0.8024897293100728,0.9999999999999998,0.05335290353066511,848
C18_212.016244364281_30.2914289135563,RT_vs_Ice,0.3621496474066999,0.7188017383083568,0.9976445116039421,0.24992781506169512,849
C18_212.031261667975_292.37288349194,RT_vs_Ice,-0.6196360597895743,0.5383761187655578,0.9969365741869346,-0.19085474612637904,850
C18_212.03291177057_24.3253879344292,RT_vs_Ice,-1.376409364933795,0.17496971549974694,0.9911398709670876,-3.158595455015701,851
HILIC_212.043134150228_95.4084126822815,RT_vs_Ice,-0.42644748597601134,0.6716546665475656,0.9969365741869346,-0.6145443338538945,852
HILIC_212.052126420309_243.37057268981,RT_vs_Ice,-0.046078991341251284,0.96343509416218,0.9999999999999998,-0.04145601573498828,853
C18_212.06523696339_34.0043507512102,RT_vs_Ice,1.2341419163595373,0.22305268297791,0.9969365741869346,0.8292323863312231,854
C18_212.090413850241_33.9423742436639,RT_vs_Ice,0.4485995705734772,0.6557035863521861,0.9969365741869346,0.15781908114339785,855
C18_212.104079334595_292.092352237859,RT_vs_Ice,-1.276324323998597,0.20787382836228563,0.9919786918293934,-0.47762897602379784,856
HILIC_212.13929696953_52.2301516786359,RT_vs_Ice,-1.7528418697659929,0.08590135780174751,0.9728307619644055,-2.571279415250902,857
C18_212.928463546412_185.187388045769,RT_vs_Ice,-1.4141796561693032,0.16364930944834732,0.9911398709670876,-0.3678148810139808,858
C18_212.980728094524_19.3323420909359,RT_vs_Ice,0.8595989500171637,0.39420779029693054,0.9969365741869346,0.8476154340932982,859
HILIC_212.999355704256_58.5825788260005,RT_vs_Ice,0.4168709514448629,0.6785984904631877,0.9969365741869346,0.34785893467831025,860
HILIC_213.015867898369_163.712626378686,RT_vs_Ice,0.9535466559099528,0.34500652253451325,0.9969365741869346,0.9926138024654647,861
HILIC_213.025217648469_155.277045299682,RT_vs_Ice,-0.5240250418972837,0.6026300396032087,0.9969365741869346,-0.2957172309310131,862
HILIC_213.068571812439_163.106676040898,RT_vs_Ice,0.9247399126071024,0.35964557601758573,0.9969365741869346,0.9957963345475956,863
C18_213.076901270905_289.207232519703,RT_vs_Ice,0.45596644916623147,0.6504341156153357,0.9969365741869346,0.11161003354619885,864
HILIC_213.112078920635_27.7917152249123,RT_vs_Ice,0.888682582475524,0.37852759490435317,0.9969365741869346,0.4372187759471117,865
HILIC_213.148449477312_26.9155188982785,RT_vs_Ice,0.46770117024484703,0.6420775331745276,0.9969365741869346,0.18771249647739724,866
C18_213.149609422921_32.4163134537924,RT_vs_Ice,1.608887095646289,0.1140835638307427,0.9728307619644055,0.3762762723988201,867
HILIC_213.982905306899_161.649694804214,RT_vs_Ice,0.22267823124815467,0.8247141210677923,0.9999999999999998,0.305942456572675,868
HILIC_214.942714969324_234.489499682412,RT_vs_Ice,0.0834103927878351,0.933865991993285,0.9999999999999998,0.08822082767594164,869
HILIC_214.969198345666_79.4956268740511,RT_vs_Ice,-0.07877026793232887,0.9375370442783699,0.9999999999999998,-0.09574334219963815,870
HILIC_215.016199237603_294.298237983552,RT_vs_Ice,0.03005645552185795,0.9761444549163623,0.9999999999999998,0.050171817021291316,871
HILIC_215.016315195654_87.1028253580114,RT_vs_Ice,0.453412950081838,0.6522585918768098,0.9969365741869346,0.6111478184180711,872
C18_215.03281645846_24.9857688108116,RT_vs_Ice,-0.21200184663455024,0.8329874128958938,0.9999999999999998,-0.07269226076447353,873
C18_215.038797502115_24.6047768639495,RT_vs_Ice,-2.3303109564812154,0.023963094237188766,0.916441050453306,-2.4108031867447783,874
C18_215.044024495161_84.541495378512,RT_vs_Ice,1.1566118818036648,0.2530542118100644,0.9969365741869346,0.5037976583548694,875
HILIC_215.067613145481_83.873648019952,RT_vs_Ice,1.8777158193222092,0.0663950419426225,0.9728307619644055,2.0153450873929106,876
HILIC_215.102607655548_285.268003828177,RT_vs_Ice,2.1324682878707475,0.03801903566141879,0.9728307619644055,0.8665079461520264,877
