feature,contrast,F.score,p.value,FDR,Rank
HILIC_178.992711257244_20.6805468677975,Interaction,1.1375626988317353,0.343203839783054,1,614
C18_179.034998604395_292.136640214186,Interaction,0.7544192837916301,0.5251322036006563,1,615
HILIC_179.04849843837_77.7372843408713,Interaction,1.748705169617302,0.16937553133986596,1,616
HILIC_179.054082706046_181.298460911692,Interaction,0.5297873108814672,0.6639586835833137,1,617
C18_179.056108786171_31.3664255449528,Interaction,0.0711876082228065,0.9750892147448907,1,618
HILIC_179.11785904873_39.4913134421788,Interaction,0.36042628437322105,0.7818268544745779,1,619
HILIC_179.982237206983_119.288009272696,Interaction,1.2001987125738303,0.31957660446142266,1,620
C18_180.030279533432_294.565182976638,Interaction,1.3050878177860574,0.28338864573959277,1,621
C18_180.030288354925_87.5915392233885,Interaction,1.6538145101469623,0.18919657794385178,1,622
HILIC_180.065512765412_288.354139764204,Interaction,0.3465148104239076,0.7918019272675423,1,623
C18_180.066646389216_28.7977032690414,Interaction,0.932147207996737,0.43233042612935935,1,624
HILIC_180.076766765143_282.121361225257,Interaction,1.4958855991561002,0.22733330071064115,1,625
HILIC_180.086679565331_92.5911024577417,Interaction,0.153800900759382,0.9267491169458069,1,626
HILIC_180.101750589365_46.6650788833468,Interaction,3.656596842225313,0.01860760771957096,1,627
C18_180.989199210383_290.731866527917,Interaction,0.9460918979739674,0.4256834012102968,1,628
HILIC_180.989882339463_22.474724905847,Interaction,0.6080316613598017,0.6129811714212671,1,629
C18_181.025512196727_292.578390944435,Interaction,1.0168161712917771,0.39334133116666026,1,630
C18_181.036742325354_25.3646056295093,Interaction,1.6098990206135937,0.19912436410426373,1,631
C18_181.036810177942_293.352507094547,Interaction,1.9251349655545689,0.13782252275132012,1,632
C18_181.050674611375_25.9046700977417,Interaction,2.237488222139407,0.09564983576444797,1,633
C18_181.07181698155_72.0223622918946,Interaction,1.2907546049243026,0.28809486971443304,1,634
HILIC_181.071991460229_37.0343194511622,Interaction,0.7613190035106475,0.5212452982633954,1,635
C18_181.087085188955_294.340638823376,Interaction,3.1539063808948766,0.03302234863712254,1,636
HILIC_181.097139858618_281.936088760038,Interaction,0.9563285676228199,0.4208611170056935,1,637
C18_182.009537235034_289.892970623034,Interaction,0.2804273614641962,0.8392593416276845,1,638
C18_182.020730435738_288.949083163891,Interaction,1.0825808543207542,0.36526278517549005,1,639
C18_182.028158548662_24.9292772667291,Interaction,0.4202550382747753,0.7392782346441581,1,640
C18_182.045844690235_289.248413187328,Interaction,1.6892010617197877,0.18155153613843,1,641
C18_182.045863659595_89.7148896622043,Interaction,1.0569639526651808,0.3759766401331057,1,642
C18_182.057098006393_291.796948231801,Interaction,0.6817300889704577,0.5674803305386766,1,643
HILIC_182.057835302614_61.9547454583312,Interaction,0.691309673349527,0.5617538584444632,1,644
C18_182.058732399145_35.7906467509795,Interaction,0.1678021641911375,0.9175915155781007,1,645
HILIC_182.081229614976_58.3345982939457,Interaction,0.40948338704488985,0.7468838975451977,1,646
C18_182.093467904614_288.847552613695,Interaction,1.369993586655438,0.2629773349550786,1,647
C18_182.988566149423_36.2883427180992,Interaction,1.5642161572790767,0.20999202841082792,1,648
C18_183.004720420211_283.750525700261,Interaction,0.09182844783023845,0.9642034870175613,1,649
HILIC_183.005431126595_51.8021022718396,Interaction,1.7935163549940807,0.1607412187788708,1,650
HILIC_183.008538963947_250.032597106414,Interaction,1.545540138688778,0.21459962971810392,1,651
C18_183.015926466902_18.3507584931939,Interaction,1.079243632020044,0.36664259791656395,1,652
HILIC_183.061574404906_187.822380508086,Interaction,0.49411315772868736,0.6880338528943107,1,653
C18_183.066176111128_292.031385739517,Interaction,0.05109617973436666,0.9845622571270206,1,654
HILIC_183.101594535749_31.2266891354811,Interaction,0.1912821439978179,0.9018391048826995,1,655
HILIC_183.11089000514_89.9328883101333,Interaction,0.4939921786407057,0.6881163117854856,1,656
HILIC_183.138011123079_24.0749625474073,Interaction,0.7222157817031336,0.5435790904242166,1,657
C18_183.175439675776_128.060290962877,Interaction,1.047053151172261,0.38019764868704553,1,658
HILIC_184.02704430501_170.978295920281,Interaction,0.44151718257979927,0.72435445939747,1,659
HILIC_184.042791677011_146.546729782955,Interaction,0.5919062193278871,0.6232698056919848,1,660
HILIC_184.064393655597_148.081654630267,Interaction,6.316350876696006,0.0010457937522348026,0.7208369677216145,661
C18_184.072834836767_29.9270414799152,Interaction,0.19292194121203426,0.9007230783487865,1,662
HILIC_184.073385816027_269.047684827861,Interaction,0.762434060493445,0.5206193081929869,1,663
C18_184.097874718185_28.1995801826542,Interaction,2.172727657186465,0.10317213025591698,1,664
HILIC_184.108427198651_133.677413023496,Interaction,0.6632999678093503,0.5786203737590373,1,665
C18_184.985617615634_20.3744474371944,Interaction,0.8409720656564941,0.4780447163411079,1,666
C18_185.017978026608_62.0920120214561,Interaction,0.4105318370523784,0.7461423705929661,1,667
HILIC_185.023479108923_236.910463438429,Interaction,0.400197952122742,0.7534621206554065,1,668
C18_185.045550553565_290.545267145485,Interaction,0.557348681988861,0.6457041084454361,1,669
C18_185.061205337661_32.0344906922673,Interaction,0.2733919763736328,0.8442916041239685,1,670
HILIC_185.061537977015_192.822093960003,Interaction,0.8016551089734404,0.49898463344149746,1,671
HILIC_185.070458714018_181.173823559458,Interaction,1.6636892539633301,0.18703196369615244,1,672
HILIC_185.08085416135_31.9886593870988,Interaction,2.930406459620514,0.042722987213727,1,673
HILIC_185.11718392341_28.2128537885414,Interaction,0.2107212525992559,0.888496619533671,1,674
C18_185.11826534488_26.5034222459403,Interaction,0.4722832190486632,0.7029971361689938,1,675
HILIC_185.153690634991_282.966628852219,Interaction,0.7583379176989675,0.522921835677669,1,676
C18_185.154721324844_146.328708943659,Interaction,1.2583458308984317,0.2990102105661267,1,677
HILIC_186.018671118074_252.93816246291,Interaction,0.728179203444693,0.540125222606633,1,678
HILIC_186.052552093003_93.2652489242829,Interaction,0.9023735120105869,0.4468262040849291,1,679
HILIC_186.076094870355_150.976606083337,Interaction,2.2528417395037232,0.09394888484118594,1,680
C18_186.077183959705_290.00375182319,Interaction,1.607626712879001,0.19965170141592534,1,681
HILIC_186.087050582763_89.4416196255979,Interaction,0.7595767545269088,0.5222246005114621,1,682
C18_187.00706436005_26.4481232817616,Interaction,0.24835912712558794,0.8621098381035155,1,683
C18_187.02427925802_21.98073821552,Interaction,2.063396906737312,0.11724422470512233,1,684
HILIC_187.030407501225_81.2255110213197,Interaction,2.2682211774255254,0.09227559341597458,1,685
C18_187.0376432376_24.4581878949127,Interaction,0.9210131854652698,0.43770261732251536,1,686
C18_187.041860650684_25.0189304453319,Interaction,1.190457094740227,0.32314909524540236,1,687
C18_187.06115282462_21.2820776682902,Interaction,0.1572810696218851,0.9244914985803712,1,688
HILIC_187.071333498129_85.6704050945213,Interaction,0.8585256786684793,0.4689362095988202,1,689
HILIC_187.118985669558_96.8533064039381,Interaction,0.6106904853023553,0.6112959742073962,1,690
C18_188.020816705636_31.9923506797039,Interaction,1.0058207259889242,0.39822126033828426,1,691
HILIC_188.055201689115_84.0911779895801,Interaction,0.6750508547766552,0.5714989385357054,1,692
HILIC_188.070493669578_48.8611703776575,Interaction,0.813100143162828,0.4928120270212407,1,693
HILIC_188.091823782257_282.433116475281,Interaction,2.7454921765519247,0.05292330055186836,1,694
HILIC_188.102918007567_83.7897213635005,Interaction,0.07734267345556517,0.9719522007202832,1,695
HILIC_188.128128757321_56.0595617912653,Interaction,1.0028329230018576,0.39955661787949764,1,696
HILIC_188.175780926347_80.1516983197718,Interaction,0.7867031865660331,0.5071442120294156,1,697
C18_188.986331495197_26.2665966255282,Interaction,1.2557799527153817,0.29989087864992875,1,698
C18_189.003330921469_84.7385890995718,Interaction,0.6030106372026968,0.6161722692454311,1,699
C18_189.040502943523_22.6155807313631,Interaction,0.7068193902161863,0.5525756941492697,1,700
HILIC_189.052359246687_68.6029434582319,Interaction,2.3074964026024496,0.08813739538686774,1,701
C18_189.059767530662_21.6776328832769,Interaction,0.4825086953580032,0.6959673271647513,1,702
C18_189.076897361071_129.327268651957,Interaction,0.8126361087324072,0.49306105986500937,1,703
HILIC_189.086910549588_84.8724537467629,Interaction,0.9861190399366367,0.4071006386440639,1,704
C18_189.113200393104_291.830146366939,Interaction,0.5122276218706043,0.6757482311637794,1,705
HILIC_189.123339446935_77.4018586428072,Interaction,1.4686240953449272,0.23463280740938458,1,706
HILIC_189.134607893245_94.0336800202015,Interaction,0.17969550523127198,0.9096684156395333,1,707
HILIC_189.159744130863_138.988586698328,Interaction,0.2521434652407072,0.85942679779323,1,708
C18_190.035705935148_19.542251148154,Interaction,1.8821001901975989,0.14493453830098546,1,709
HILIC_190.049947610334_219.317783368853,Interaction,0.7452230124222868,0.5303487668563052,1,710
C18_190.051013314989_291.459777218278,Interaction,0.49478642084110913,0.68757505652993,1,711
HILIC_190.107448972038_87.223122385825,Interaction,1.9163235790985171,0.13924987296680602,1,712
HILIC_190.118554906629_83.0201127132589,Interaction,0.08216459408309519,0.9694273852845783,1,713
C18_191.019738008289_23.8105768328583,Interaction,1.7077702283832785,0.17766210365344834,1,714
HILIC_191.029158376664_20.9324414109301,Interaction,0.9733963561569761,0.41292784489055934,1,715
C18_191.035537421496_23.6781611413952,Interaction,3.3538792864155513,0.026259047558780866,1,716
C18_191.05617926585_174.825343641092,Interaction,1.4238318813237534,0.24712053563871514,1,717
HILIC_191.056172593714_80.6938996776104,Interaction,0.7574516601630294,0.5234210912179125,1,718
HILIC_191.066189529869_87.1215408886629,Interaction,0.6244359445365298,0.6026352130232759,1,719
HILIC_191.102585447548_82.7564572810515,Interaction,0.8083259140908947,0.49537918522301727,1,720
HILIC_192.029471086279_78.6244024005196,Interaction,0.5858531185542245,0.6271618131685526,1,721
HILIC_192.039674606201_51.637208709528,Interaction,0.22122787860782137,0.8811942916566966,1,722
HILIC_192.040246427412_78.5800559431363,Interaction,0.6829475743416148,0.5667501124098822,1,723
HILIC_192.050234417859_92.9758018727119,Interaction,1.349844771084431,0.26915864925078803,1,724
HILIC_192.065424093231_50.4734462401781,Interaction,1.1961629144014823,0.3210521353093746,1,725
HILIC_192.069537899562_86.6446124962864,Interaction,0.6850714771743063,0.5654779403931415,1,726
HILIC_192.105161304601_35.8268133364818,Interaction,0.6212712198906603,0.6046215983275476,1,727
HILIC_192.13824900418_96.0414418103798,Interaction,0.9496032911851863,0.424023811513637,1,728
HILIC_192.13827536802_21.8148923374342,Interaction,0.1170798114087675,0.9496652179655429,1,729
C18_193.035332504484_20.7984619906866,Interaction,0.8221437656823182,0.48797938068547086,1,730
HILIC_193.035514996282_102.473357856915,Interaction,1.1994451602596732,0.3198516295432071,1,731
HILIC_193.062606429417_185.176519975248,Interaction,1.7056374372371284,0.17810462901651522,1,732
HILIC_193.097113782324_37.5096643229706,Interaction,0.29908204050972437,0.8258826516795269,1,733
C18_193.123366762192_178.212044851683,Interaction,1.5333281945922446,0.21766551424163172,1,734
C18_194.045841572247_24.7401959927566,Interaction,1.2640822921851962,0.29705013719839696,1,735
HILIC_194.048731663657_85.6608084040737,Interaction,0.941283689341702,0.42796515072933494,1,736
HILIC_194.081231148799_285.424683857515,Interaction,0.32961882552399846,0.803937825596749,1,737
C18_194.905887648034_280.380916970574,Interaction,0.2978470491787053,0.8267693523378815,1,738
C18_195.050957625235_24.3102826883418,Interaction,0.3471356610817723,0.7913563525890389,1,739
C18_195.056231664349_24.3371574902479,Interaction,0.32606310927154286,0.8064934426797679,1,740
C18_195.066235776441_292.80521671157,Interaction,0.6091208576464198,0.6122904377545749,1,741
HILIC_195.087651333369_33.1677215170327,Interaction,1.8189596506303851,0.15603400764815706,1,742
HILIC_195.112818437727_36.3717216865608,Interaction,1.0198949391893393,0.39198457487759697,1,743
HILIC_195.122072451086_143.920904689253,Interaction,0.10153676205318632,0.9587551400343913,1,744
C18_195.139019332679_123.905726859975,Interaction,0.6965385707188407,0.5586466599369384,1,745
C18_196.025134141601_285.1350574404,Interaction,0.6958468196318812,0.5590569710100526,1,746
C18_196.036340757485_290.537207577142,Interaction,0.7245041627237175,0.5422516833057636,1,747
HILIC_196.037908380008_78.3939984861612,Interaction,1.2360287168881134,0.3067521670886081,1,748
C18_196.072836785235_289.533348926452,Interaction,0.7475665577802802,0.5290155011946603,1,749
C18_197.020334440832_290.435300763599,Interaction,0.28316563008305806,0.8372985424802193,1,750
C18_197.045637026907_293.048532750665,Interaction,0.44466687681323563,0.7221545425483102,1,751
C18_197.067595582395_31.599141517566,Interaction,0.1401721961737485,0.9354591378417351,1,752
HILIC_197.080825022144_30.7861929774816,Interaction,0.01688653786383788,0.996970328341255,1,753
C18_197.081920344554_288.658804168082,Interaction,1.4102504255727615,0.25103177562045303,1,754
C18_197.081880013634_24.832112212173,Interaction,0.2983418706983374,0.8264140944783072,1,755
HILIC_197.089711743542_81.2752946222688,Interaction,1.08211239259307,0.3654561898331558,1,756
HILIC_197.092135610389_283.716573153185,Interaction,0.5445689837198276,0.6541295615880118,1,757
HILIC_197.092187855403_33.430080682287,Interaction,0.25894727059746075,0.8545925798386035,1,758
HILIC_197.1536321728_285.081062549247,Interaction,0.6290503384930559,0.5997471684778592,1,759
C18_197.15470571965_196.191210290011,Interaction,0.5399510543106845,0.6571907249216314,1,760
HILIC_198.052610995238_93.95251695499,Interaction,0.06149984252902099,0.9798139735231026,1,761
HILIC_198.123725649357_88.2342985320617,Interaction,4.670786959565275,0.006011516202307002,1,762
HILIC_199.001160229872_177.61305475226,Interaction,0.52660798555255794,0.6660842894663361,1,763
C18_199.001332036074_20.2396261535975,Interaction,0.3292582250056108,0.8041969861405964,1,764
C18_199.072428160151_289.232085117781,Interaction,1.2878824863649045,0.28904677650440425,1,765
HILIC_199.096513549366_29.1406233571971,Interaction,0.5128696921199597,0.6753150344309768,1,766
HILIC_199.107749098707_286.466992162657,Interaction,0.9439655335665982,0.4266911543931752,1,767
C18_199.1703286047_163.561685750705,Interaction,2.143266032110304,0.10678832717335313,1,768
C18_200.054621409917_33.0761489635446,Interaction,1.7768005866057366,0.16390996156267662,1,769
C18_200.056452926839_285.164092712311,Interaction,0.2128368040172618,0.8870309217364416,1,770
HILIC_200.102919529187_83.4641566726335,Interaction,1.5157593488854504,0.22215108293224306,1,771
HILIC_200.200914908323_236.982535495561,Interaction,1.3541408580139631,0.2678291527444287,1,772
HILIC_200.96222094448_166.424041683697,Interaction,0.3661318050077233,0.7777421816417046,1,773
C18_201.016972541415_25.0811102001109,Interaction,2.2445134970213374,0.09486772145917419,1,774
HILIC_201.054598895782_28.5519090953159,Interaction,0.9773570888705929,0.41110587897992046,1,775
HILIC_201.065427633672_61.2090079138791,Interaction,0.8034641778276,0.498004735053615,1,776
HILIC_201.086980634313_82.1628459888143,Interaction,0.38061536883678965,0.7673942692775216,1,777
C18_201.113202269933_179.777853823482,Interaction,0.8225887101126581,0.48774263539469354,1,778
HILIC_201.123387330039_91.9205171398011,Interaction,1.122854921885599,0.34898147541816854,1,779
HILIC_201.123412241395_285.937528837491,Interaction,2.0852166478896605,0.11428989264767059,1,780
C18_201.135720085798_86.4282122643919,Interaction,0.5902110586051683,0.6243581222300163,1,781
HILIC_202.013618357802_252.030846215705,Interaction,1.7338351939509593,0.17234067729352226,1,782
C18_202.015524503835_36.0171828183914,Interaction,0.36992094591723834,0.7750319096458619,1,783
HILIC_202.072508897163_60.689718639216,Interaction,0.40293128694049773,0.7515236940591785,1,784
HILIC_203.034051398635_253.738611941453,Interaction,1.2018781303257169,0.31896445942236523,1,785
HILIC_203.046855257141_242.243302927121,Interaction,0.6718214705628481,0.5734495301979985,1,786
HILIC_203.048448530295_35.2415555442547,Interaction,0.8335359111844253,0.4819479562295028,1,787
C18_203.056344610223_128.784472905941,Interaction,1.1072544447248647,0.3552075243696401,1,788
C18_203.082584447049_29.4784517255448,Interaction,1.043565363772561,0.3816932681887403,1,789
C18_203.103754598059_26.4821946915232,Interaction,1.318119605088145,0.2791731307195995,1,790
HILIC_203.139020487125_50.2169156380618,Interaction,0.17851024645171631,0.9104634207540108,1,791
HILIC_203.223085440884_21.3858854570968,Interaction,1.1355171412045493,0.34400207711392405,1,792
HILIC_204.028243587061_67.5286074061627,Interaction,0.3206698813766758,0.8103701687082911,1,793
HILIC_204.086640495166_202.761588579117,Interaction,0.2127946204036891,0.8870601712241923,1,794
HILIC_204.08669911121_295.787881860005,Interaction,0.5781388124107358,0.6321453013082317,1,795
HILIC_204.097931269156_82.5734472254661,Interaction,1.3293759696023417,0.27557996742660196,1,796
HILIC_204.171185571131_48.1179602997519,Interaction,1.1769068506042815,0.32818024070515284,1,797
HILIC_205.01096162371_202.149370256743,Interaction,0.9937265626868103,0.4036512872386885,1,798
HILIC_205.022497888563_181.653142924234,Interaction,0.4942271336302758,0.6879561722155129,1,799
HILIC_205.034938081701_128.109774910656,Interaction,1.0456041820693536,0.380818345409782,1,800
C18_205.035296500194_21.5025606891722,Interaction,2.6650948840208066,0.05810141866906828,1,801
HILIC_205.056481160472_73.2740433998323,Interaction,0.6249246097365592,0.6023289048751095,1,802
HILIC_205.068248797621_58.7735271902256,Interaction,0.7227499640954,0.5432690040974235,1,803
HILIC_205.08592407459_23.6115302653861,Interaction,1.2775046510932473,0.2925111719170878,1,804
HILIC_205.09713097121_48.7649640808057,Interaction,0.650779307363036,0.5862800862728084,1,805
HILIC_205.108601652077_37.4828724079857,Interaction,0.18284671718363132,0.907549261859278,1,806
C18_205.134549464482_124.478825610338,Interaction,0.534829456152838,0.6605959420072358,1,807
HILIC_205.154663646763_140.378665041312,Interaction,0.5528827229629196,0.6486406947346673,1,808
HILIC_205.195119858019_26.1874148889574,Interaction,5.547605112553141,0.0023365053793767596,0.7208369677216145,809
C18_206.010411607945_34.764011279425,Interaction,0.4775048897391549,0.6994028570019613,1,810
HILIC_206.055381947335_228.141481262565,Interaction,0.8920684096174536,0.4519404711384689,1,811
HILIC_206.066816719431_294.737426399251,Interaction,1.56606899689583,0.20954020045433097,1,812
HILIC_206.152211802543_119.507285379554,Interaction,1.422807455720057,0.24741349809594923,1,813
HILIC_207.005408346398_208.200753726886,Interaction,0.5410827654849527,0.6564397203358914,1,814
HILIC_207.014041505528_78.7386628057725,Interaction,0.08896853081504554,0.965771188720784,1,815
HILIC_207.050686785685_107.737171609673,Interaction,1.69004900654666,0.18137211755852592,1,816
C18_207.051013843928_80.7849938003173,Interaction,1.5729408507356133,0.20787271147307917,1,817
HILIC_207.058675069248_269.474671795621,Interaction,1.5388407768781476,0.2162763074762902,1,818
C18_207.102675272271_292.827745403926,Interaction,0.8410300320737758,0.4780143942729036,1,819
HILIC_207.138002149793_278.743824081265,Interaction,0.9389488920703177,0.4290769970911553,1,820
HILIC_207.149161407725_35.4012075331349,Interaction,1.0803685912928926,0.36617694041463084,1,821
HILIC_207.174361343914_25.2300122539173,Interaction,1.9074879809866563,0.14069591558062458,1,822
HILIC_207.988378966902_70.1562157166039,Interaction,0.32894683926827506,0.8044207795995387,1,823
C18_207.992140074274_289.626971416648,Interaction,0.6930166447207182,0.5607380743711439,1,824
C18_208.017904555316_20.8535585211361,Interaction,0.7915436777777486,0.5044907875964155,1,825
HILIC_208.059518031254_221.751886171182,Interaction,1.182451643197636,0.3261127309446763,1,826
C18_208.08263043439_147.941690050136,Interaction,0.35812877669148147,0.7834728262275523,1,827
HILIC_208.094555644762_58.1483530916267,Interaction,2.354934899752137,0.0833877395927231,1,828
HILIC_208.890903021203_57.2656199746361,Interaction,0.023835633787120225,0.9949527475809983,1,829
HILIC_208.991936346423_71.650301721726,Interaction,0.18834766480611623,0.9038315037669474,1,830
HILIC_209.012282213987_79.8837171387226,Interaction,1.666684704769253,0.18638015788491863,1,831
C18_209.022647609291_59.9881139083899,Interaction,2.9732022838131957,0.040662725165477503,1,832
HILIC_209.059194350209_199.876089233699,Interaction,0.82311605774875,0.48746216893739114,1,833
C18_209.081490498302_31.0941544951953,Interaction,0.4589156618756536,0.7122399249870119,1,834
C18_209.118295631322_144.893955844648,Interaction,1.221906560923756,0.3117481486314499,1,835
HILIC_210.017179840956_81.4180414707928,Interaction,0.7031640999045805,0.5547283737775934,1,836
C18_210.028559564881_21.143177912598,Interaction,1.1324223784104803,0.34521300271606076,1,837
C18_210.033521502527_22.2233575001825,Interaction,1.252701947800967,0.30095054491287726,1,838
HILIC_210.112547215272_284.993237556177,Interaction,1.0657466817532844,0.37227163772984945,1,839
HILIC_211.039030333697_254.339570787046,Interaction,0.9327548730396082,0.4320388889298875,1,840
HILIC_211.056387299463_166.990491044166,Interaction,0.6888009728626905,0.5632492667340199,1,841
C18_211.061282574671_294.226491578676,Interaction,1.115561158860492,0.3518797766680524,1,842
C18_211.064304158936_289.287685045335,Interaction,0.1361728658422517,0.9379723280900714,1,843
HILIC_211.096422243338_27.5344731242086,Interaction,0.21688235186255836,0.8842214191189572,1,844
HILIC_211.105509496015_75.9830095384233,Interaction,0.027879529899400356,0.9936397341758214,1,845
HILIC_211.107719255184_284.571940994512,Interaction,1.5198372930648034,0.22110199400858385,1,846
HILIC_211.132819030151_28.9054712811137,Interaction,0.2383539347517872,0.8691808159850454,1,847
C18_211.133965507994_163.846514999452,Interaction,2.483719236639934,0.07175616227950243,1,848
C18_212.016244364281_30.2914289135563,Interaction,0.7665556032447747,0.5183107235204509,1,849
C18_212.031261667975_292.37288349194,Interaction,2.0737487612112426,0.11583319800453118,1,850
C18_212.03291177057_24.3253879344292,Interaction,1.564915083220271,0.20982147898183426,1,851
HILIC_212.043134150228_95.4084126822815,Interaction,1.760199427698719,0.16711806560167572,1,852
HILIC_212.052126420309_243.37057268981,Interaction,0.4665610435543202,0.7069464676864385,1,853
C18_212.06523696339_34.0043507512102,Interaction,0.3020971043347168,0.8237174084827708,1,854
C18_212.090413850241_33.9423742436639,Interaction,0.37532059956041997,0.7711733513259295,1,855
C18_212.104079334595_292.092352237859,Interaction,1.2749150941342056,0.2933817356076523,1,856
HILIC_212.13929696953_52.2301516786359,Interaction,1.505250141699235,0.22487698987967772,1,857
C18_212.928463546412_185.187388045769,Interaction,0.5553307588133484,0.6470299537474884,1,858
C18_212.980728094524_19.3323420909359,Interaction,0.18760101897553957,0.9043374494743253,1,859
HILIC_212.999355704256_58.5825788260005,Interaction,0.1645692004186602,0.9197232749551404,1,860
HILIC_213.015867898369_163.712626378686,Interaction,1.2273230544447395,0.3098230025583504,1,861
HILIC_213.025217648469_155.277045299682,Interaction,0.3942582243725407,0.757679964307859,1,862
HILIC_213.068571812439_163.106676040898,Interaction,0.8731124180093288,0.46147943057875995,1,863
C18_213.076901270905_289.207232519703,Interaction,1.279422940887028,0.291867851558458,1,864
HILIC_213.112078920635_27.7917152249123,Interaction,0.34419854835382446,0.7934645493914573,1,865
HILIC_213.148449477312_26.9155188982785,Interaction,0.09076444596106598,0.964788798606609,1,866
C18_213.149609422921_32.4163134537924,Interaction,0.13316821585954441,0.9398467239508965,1,867
HILIC_213.982905306899_161.649694804214,Interaction,1.1514152008040819,0.33784305769905065,1,868
HILIC_214.942714969324_234.489499682412,Interaction,0.07964624229870672,0.9707531441273338,1,869
HILIC_214.969198345666_79.4956268740511,Interaction,0.30503768296440026,0.8216050766122123,1,870
HILIC_215.016199237603_294.298237983552,Interaction,3.302438586112727,0.02785027370592967,1,871
HILIC_215.016315195654_87.1028253580114,Interaction,1.2073460033382102,0.31697901116365734,1,872
C18_215.03281645846_24.9857688108116,Interaction,0.06964484141061883,0.9758596184575563,1,873
C18_215.038797502115_24.6047768639495,Interaction,1.0438983092339025,0.38155026652358803,1,874
C18_215.044024495161_84.541495378512,Interaction,0.29493973593007955,0.828856237354125,1,875
HILIC_215.067613145481_83.873648019952,Interaction,1.4835455864070903,0.23060980174194684,1,876
HILIC_215.102607655548_285.268003828177,Interaction,2.525573675743369,0.06834088535484314,1,877
HILIC_215.139014101127_54.4702680072275,Interaction,0.9385653635370719,0.4292598776749337,1,878
C18_216.051250668391_19.2430949405471,Interaction,0.21512703011914697,0.8854414872295376,1,879
HILIC_216.063163906167_94.0265801141615,Interaction,0.05206918642471042,0.9841337835501958,1,880
C18_216.135271947066_41.9608389996631,Interaction,0.09121824499772153,0.9645394586150778,1,881
C18_216.981033135999_22.016381844477,Interaction,2.1131241480752148,0.11061972331353012,1,882
HILIC_217.017181497045_79.3315327421811,Interaction,1.7475485000928117,0.16960436047355837,1,883
C18_217.017753513667_26.5474935767828,Interaction,0.4162533021573358,0.7421004525378914,1,884
C18_217.029783947699_24.1526845246598,Interaction,0.0724972050884999,0.9744301488034937,1,885
C18_217.036137502769_24.677899554464,Interaction,0.0958568836002208,0.9619658368177573,1,886
C18_217.04837460763_26.7486044487703,Interaction,1.154872392556409,0.33651729225350696,1,887
HILIC_217.060073348569_94.9364027363308,Interaction,2.56998476685701,0.064896831133816,1,888
HILIC_217.118261888564_36.970395984236,Interaction,0.09959970252619253,0.9598572278592041,1,889
C18_217.119264176166_26.7895373932011,Interaction,0.5996731527339982,0.6182996723149978,1,890
C18_217.989106026708_33.600351035743,Interaction,1.0844348377404578,0.36449828306189946,1,891
C18_218.03419176272_27.3355164218406,Interaction,0.25524798671476373,0.8572225738990114,1,892
HILIC_218.067195359119_94.3042502238705,Interaction,0.19799434799426285,0.8972592121903888,1,893
HILIC_218.084457484542_36.6859439139489,Interaction,0.19551752066755237,0.8989527597905319,1,894
C18_218.103311573337_24.3604560020591,Interaction,0.09784780808789836,0.9608476710709922,1,895
HILIC_218.14993076057_284.553664735723,Interaction,1.4356391499692995,0.2437679382639148,1,896
HILIC_219.005288122959_168.582154925918,Interaction,0.38533039386252393,0.7640330364180551,1,897
C18_219.01455727642_30.9286902902817,Interaction,0.28687174400968296,0.8346429942128104,1,898
C18_219.030709050877_94.3531967360193,Interaction,0.5529081081302649,0.6486239790990439,1,899
C18_219.045597603066_26.4930400714666,Interaction,1.5232279058918743,0.22023339157485647,1,900
HILIC_219.0716917659_79.1939341564952,Interaction,0.5944036056311162,0.6216687729805286,1,901
C18_219.077492462196_29.4921150624365,Interaction,0.7887137175660304,0.5060407141112206,1,902
HILIC_219.087147636207_36.3651789176152,Interaction,0.4046432891300254,0.7503104171643462,1,903
HILIC_219.134013605197_145.604795916115,Interaction,1.0134640211810038,0.3948233519709145,1,904
HILIC_219.174333425556_22.7918078133327,Interaction,3.998273558545169,0.012662493092530307,1,905
HILIC_219.17439308662_281.944427375775,Interaction,0.47167325218813916,0.7034176025333119,1,906
C18_219.175369563779_214.521969963449,Interaction,2.0152450170429934,0.1240370704942884,1,907
HILIC_220.00883099659_55.355250956139,Interaction,0.08066017373708048,0.9702212181357901,1,908
HILIC_220.029888539602_60.8807112436071,Interaction,0.15732745382042743,0.9244613223897108,1,909
C18_220.049523075441_24.3743561156778,Interaction,0.14317531365225586,0.9335587295260304,1,910
HILIC_220.092643086926_88.4556196319835,Interaction,1.222744759177184,0.3114495019647863,1,911
HILIC_220.117925465841_35.6511515970575,Interaction,0.23692960654741407,0.8701845352934882,1,912
HILIC_221.000001323244_234.713252104174,Interaction,0.683818415314067,0.5662282369980893,1,913
HILIC_221.017181824393_211.456622940663,Interaction,0.6390327400733893,0.5935330556681767,1,914
HILIC_221.024667857671_61.0960306599592,Interaction,0.555243939569363,0.6470870354345377,1,915
HILIC_221.042143352253_57.9829176238284,Interaction,1.3148112975561712,0.2802376228996751,1,916
C18_221.04643519399_25.6525554334438,Interaction,0.05194324623092102,0.9841894326803321,1,917
C18_221.052812599072_25.4321221872216,Interaction,0.10089994735217721,0.9591182524438339,1,918
C18_221.059244074034_25.3303140893189,Interaction,0.5218933031982118,0.6692437639248203,1,919
C18_221.06663138361_175.849400617856,Interaction,0.7076530925565228,0.5520856091637305,1,920
